14.8
12.4
12.7
11.4
13.1
8.4
13.0
10.2
10.5
8.5
10.8
8.4
12.3
10.8
11.6
11.0
15.1
8.1
13.5
13.9
11.8
12.8
13.7
13.8
15.0
13.6
7.6
11.4
12.1
11.9
9.5
9.1
15.1
9.5
10.2
12.3
12.9
9.8
9.0
10.5
9.8
8.1
5.7
8.6
9.7
9.9
11.6
16.6
17.8
20.5
13.4
8.6
21.6
13.3
12.5
8.4
11.4
8.3
8.6
11.3
12.6
11.3
7.4
8.2
10.7
10.7
10.4
9.3
10.7
7.6
6.6
6.7
7.1
