8.8
13.4
14.8
8.3
18.3
20.8
21.3
17.5
18.5
22.8
20.6
20.4
15.1
16.3
9.4
5.6
6.7
5.6
5.2
4.3
7.7
7.3
6.9
4.8
6.0
11.5
7.9
11.6
11.6
15.6
17.9
11.8
15.0
19.4
13.1
8.1
7.1
23.4
20.6
19.2
23.6
28.4
24.7
28.9
20.1
28.4
37.5
42.2
42.3
45.0
43.1
30.6
40.9
26.8
33.3
24.1
19.4
18.5
20.8
17.4
9.7
8.3
16.7
25.9
30.2
33.8
34.1
26.3
26.6
15.9
15.4
16.7
14.9
