7.1
10.2
11.0
7.3
11.3
15.2
12.4
12.0
12.7
14.5
12.8
12.9
11.9
12.9
7.6
9.3
4.9
6.0
3.0
4.7
5.8
5.5
5.1
5.0
5.7
7.7
8.3
8.0
8.3
10.6
11.5
12.7
9.7
11.6
8.7
7.0
5.5
13.3
13.4
11.9
13.4
14.6
14.4
14.2
12.1
12.8
10.2
5.7
5.8
3.9
8.3
12.8
4.5
10.9
11.1
14.7
12.2
15.3
14.2
11.8
7.7
4.3
12.3
13.4
11.9
10.6
10.4
13.9
11.8
9.2
14.0
10.4
9.3
