16.2
12.1
11.8
18.8
10.3
8.0
8.9
9.4
10.0
8.9
10.3
10.6
11.0
10.3
16.2
20.6
22.9
16.7
23.4
20.6
15.9
16.9
18.6
20.5
16.9
14.1
16.1
16.4
15.4
12.4
10.3
9.5
10.8
10.3
12.6
16.5
18.9
8.8
8.9
11.7
8.6
6.5
5.8
6.8
8.9
6.9
5.4
4.0
4.1
3.4
4.7
5.2
2.9
9.1
7.0
7.9
10.9
10.2
8.2
8.8
14.4
20.5
9.8
7.6
7.0
6.0
5.7
8.0
7.6
9.4
12.3
7.7
12.3
