12.3
11.3
7.0
9.7
6.0
4.0
8.1
7.8
7.4
6.7
7.9
7.0
9.3
6.8
7.8
5.8
7.8
11.6
10.8
11.0
8.8
11.5
10.0
8.8
10.0
12.2
5.7
11.1
11.6
10.4
8.8
4.1
13.0
10.8
10.6
9.6
10.1
7.4
7.5
5.7
7.3
6.2
5.0
7.0
6.9
7.8
8.3
14.4
13.7
15.7
10.4
4.8
19.6
11.6
10.1
6.1
8.6
7.5
6.8
8.5
9.5
8.6
7.1
6.5
8.3
8.4
7.9
7.2
7.7
7.0
6.8
6.1
8.2
