4.3
4.0
4.0
5.2
2.9
4.0
2.2
3.7
3.5
3.2
3.3
3.0
3.3
3.6
4.2
7.2
5.1
6.3
5.0
3.3
5.5
3.6
4.0
4.8
4.2
3.7
7.1
4.0
3.8
3.7
3.6
3.2
3.9
4.0
3.9
4.2
4.6
2.5
2.8
3.4
2.6
2.8
2.6
2.2
3.2
2.7
2.6
3.2
2.9
2.2
2.3
2.3
2.2
3.2
2.5
3.5
4.5
4.9
3.9
3.3
3.7
7.6
4.1
2.9
2.6
2.6
2.2
3.0
3.0
4.5
5.0
3.1
4.0
